gene_id,sprot_Top_BLASTX_hit
TRINITY_DN233454_c0_g1,LAP2A_HUMAN
TRINITY_DN23345_c0_g1,DOCK9_HUMAN
TRINITY_DN233467_c0_g1,TITIN_HUMAN
TRINITY_DN23346_c0_g1,CLD19_HUMAN
TRINITY_DN233489_c0_g1,JELT_LEPLA
TRINITY_DN233493_c0_g1,NF2L3_HUMAN
TRINITY_DN233495_c0_g1,DOT1L_HUMAN
TRINITY_DN23350_c0_g1,NEIL3_HUMAN
TRINITY_DN23350_c0_g2,NEIL3_HUMAN
TRINITY_DN23350_c0_g4,NEIL3_HUMAN
TRINITY_DN233518_c0_g1,CLCKB_XENLA
TRINITY_DN233529_c0_g1,CC146_HUMAN
TRINITY_DN23352_c0_g2,STMN4_RAT
TRINITY_DN233541_c0_g1,DHX36_BOVIN
TRINITY_DN233553_c0_g1,MYH9_CHICK
TRINITY_DN23355_c0_g1,OSGP2_XENTR
TRINITY_DN233562_c0_g1,WSB1_XENTR
TRINITY_DN233564_c0_g1,SAS6_XENLA
TRINITY_DN233568_c0_g1,STAB2_HUMAN
TRINITY_DN233575_c0_g1,DPOLQ_HUMAN
TRINITY_DN233576_c0_g1,TLR8_HUMAN
TRINITY_DN233577_c0_g1,ELOV4_MACMU
TRINITY_DN23358_c0_g1,COE1_MOUSE
TRINITY_DN2335_c0_g1,IFT43_XENLA
TRINITY_DN2335_c0_g2,IFT43_XENLA
TRINITY_DN233624_c0_g1,GSHB_XENLA
TRINITY_DN233631_c0_g1,NFIA_MOUSE
TRINITY_DN233633_c0_g1,KDIS_HUMAN
TRINITY_DN233635_c0_g1,TANA_XENLA
TRINITY_DN233646_c0_g1,PP4R1_RAT
TRINITY_DN233655_c0_g1,MYO15_HUMAN
TRINITY_DN233666_c0_g1,APC7_MOUSE
TRINITY_DN233684_c0_g1,PTPRG_HUMAN
TRINITY_DN233710_c0_g1,NUB1_MOUSE
TRINITY_DN233729_c0_g1,ANO4_HUMAN
TRINITY_DN233770_c0_g1,LORF2_HUMAN
TRINITY_DN233774_c0_g1,ANFY1_MOUSE
TRINITY_DN233792_c0_g1,WAPL_MOUSE
TRINITY_DN233796_c0_g1,OXSR1_PIG
TRINITY_DN23379_c0_g1,QOR_MOUSE
TRINITY_DN23379_c1_g1,QOR_PONAB
TRINITY_DN233811_c0_g1,PYG1B_XENLA
TRINITY_DN233815_c0_g1,TPC10_HUMAN
TRINITY_DN233820_c0_g1,LORF2_HUMAN
TRINITY_DN233828_c0_g1,S22AD_HUMAN
TRINITY_DN23382_c0_g1,ZG71_XENLA
TRINITY_DN23382_c0_g2,ZN648_HUMAN
TRINITY_DN23382_c0_g3,ZN629_HUMAN
TRINITY_DN23382_c3_g1,ZG48_XENLA
TRINITY_DN233838_c0_g1,NPRT2_ARATH
TRINITY_DN233846_c0_g1,LORF2_MOUSE
TRINITY_DN233848_c0_g1,LORF2_MOUSE
TRINITY_DN23384_c0_g1,PRDM9_RAT
TRINITY_DN23384_c0_g2,ZO84_XENLA
TRINITY_DN233853_c0_g1,TSTD2_PONAB
TRINITY_DN233854_c0_g1,LORF2_MOUSE
TRINITY_DN233865_c0_g1,TLR8_HUMAN
TRINITY_DN23386_c0_g1,ZFP2_HUMAN
TRINITY_DN23386_c1_g1,ZG71_XENLA
TRINITY_DN23386_c1_g3,ZN213_HUMAN
TRINITY_DN23386_c2_g1,ZN300_HUMAN
TRINITY_DN23386_c2_g2,ZG67_XENLA
TRINITY_DN233878_c0_g1,R213A_DANRE
TRINITY_DN2338_c3_g1,ZFP1_HUMAN
TRINITY_DN233933_c0_g1,NWD1_MOUSE
TRINITY_DN233948_c0_g1,ZFP37_HUMAN
TRINITY_DN23394_c0_g1,CJ067_HUMAN
TRINITY_DN233950_c0_g1,TTC14_HUMAN
TRINITY_DN233955_c0_g1,PUR2_CHICK
TRINITY_DN233957_c0_g1,LORF2_HUMAN
TRINITY_DN23395_c0_g1,HMGB1_CRIGR
TRINITY_DN233982_c0_g1,ESYT1_PONAB
TRINITY_DN233985_c0_g1,LIN1_NYCCO
TRINITY_DN23398_c0_g1,CLIP4_HUMAN
TRINITY_DN23398_c0_g2,CLIP4_HUMAN
TRINITY_DN233991_c0_g1,RTL1_BOVIN
TRINITY_DN23399_c0_g1,HXA3_CHICK
TRINITY_DN2339_c0_g1,MAP4_MOUSE
TRINITY_DN2339_c0_g2,MAP4_MOUSE
TRINITY_DN233_c0_g1,005R_FRG3G
TRINITY_DN234011_c0_g1,ANK3_RAT
TRINITY_DN23402_c0_g1,SO4A1_MOUSE
TRINITY_DN23403_c0_g1,CP2CK_MACFA
TRINITY_DN234049_c0_g1,RL13A_BOVIN
TRINITY_DN23409_c0_g1,CCNY_HUMAN
TRINITY_DN234113_c0_g1,3BP5_HUMAN
TRINITY_DN23413_c0_g1,TEX33_MOUSE
TRINITY_DN234147_c0_g1,PCD10_HUMAN
TRINITY_DN234162_c0_g1,DAPP1_HUMAN
TRINITY_DN234180_c0_g1,LIN1_NYCCO
TRINITY_DN234182_c0_g1,POL5_DROME
TRINITY_DN2341_c1_g3,F207A_MOUSE
TRINITY_DN2341_c1_g5,SFXN3_MOUSE
TRINITY_DN2341_c3_g1,RM04_MOUSE
TRINITY_DN234205_c0_g1,LORF2_HUMAN
TRINITY_DN234231_c0_g1,NTCP_RAT
TRINITY_DN234232_c0_g1,LORF2_MOUSE
TRINITY_DN234266_c0_g1,LYOX_BOVIN
TRINITY_DN234276_c0_g1,RNT2_HUMAN
TRINITY_DN234277_c0_g1,FXR1B_XENLA
TRINITY_DN234280_c0_g1,OR6B1_HUMAN
TRINITY_DN234289_c0_g1,RGRF2_HUMAN
TRINITY_DN23428_c0_g1,PCD19_HUMAN
TRINITY_DN23429_c0_g1,ANKS6_HUMAN
TRINITY_DN2342_c0_g1,IDHG1_MOUSE
TRINITY_DN234300_c0_g1,NF1_RAT
TRINITY_DN23432_c0_g1,SRTD1_MOUSE
TRINITY_DN234334_c0_g1,LORF2_HUMAN
TRINITY_DN234349_c0_g1,DC1L1_RAT
TRINITY_DN234365_c0_g1,LIN1_NYCCO
TRINITY_DN234372_c0_g1,NXF1_RAT
TRINITY_DN234385_c0_g1,RFX7_HUMAN
TRINITY_DN234400_c0_g1,TNNC1_COTJA
TRINITY_DN234415_c0_g1,KCNH8_HUMAN
TRINITY_DN234417_c0_g1,FZ10B_XENLA
TRINITY_DN23441_c0_g1,ENDD1_MOUSE
TRINITY_DN234429_c0_g1,TPPC3_RAT
TRINITY_DN234448_c0_g1,SUN1_MOUSE
TRINITY_DN23444_c0_g1,ACBP_PELRI
TRINITY_DN23444_c0_g2,ACBP_PELRI
TRINITY_DN234456_c0_g1,LORF2_HUMAN
TRINITY_DN234479_c0_g1,PARD3_HUMAN
TRINITY_DN23448_c0_g2,CQ113_HUMAN
TRINITY_DN234502_c0_g1,PKS3_DICDI
TRINITY_DN234511_c0_g1,STK39_HUMAN
TRINITY_DN234513_c0_g1,HEPH_MOUSE
TRINITY_DN234542_c0_g1,GBP4_HUMAN
TRINITY_DN23458_c0_g1,KCIP2_MUSPF
TRINITY_DN2345_c1_g1,S35E4_HUMAN
TRINITY_DN23460_c2_g1,FONG_HUMAN
TRINITY_DN234620_c0_g1,NET3_CHICK
TRINITY_DN234657_c0_g1,BI2L1_HUMAN
TRINITY_DN234664_c0_g1,DESP_HUMAN
TRINITY_DN23466_c0_g1,PIGB_XENLA
TRINITY_DN234675_c0_g1,UN5BB_XENLA
TRINITY_DN234677_c0_g1,OR4L1_HUMAN
TRINITY_DN234697_c0_g1,PPM1D_HUMAN
TRINITY_DN234698_c0_g1,RER1_PONAB
TRINITY_DN2346_c0_g1,SFR19_MOUSE
TRINITY_DN2346_c0_g2,SFR19_RAT
TRINITY_DN2346_c0_g6,SFR19_MOUSE
TRINITY_DN23471_c0_g1,PGBD4_HUMAN
TRINITY_DN23471_c0_g2,PGBD4_HUMAN
TRINITY_DN234722_c0_g1,SPTN2_RAT
TRINITY_DN234742_c0_g1,GCM1_RAT
TRINITY_DN234757_c0_g1,RIOK2_HUMAN
TRINITY_DN23477_c0_g1,AOFA_PONAB
TRINITY_DN23479_c0_g2,PICK1_RAT
TRINITY_DN234803_c0_g1,PAX6_RAT
TRINITY_DN234805_c0_g1,LORF2_HUMAN
TRINITY_DN23481_c0_g1,ARL4A_RAT
TRINITY_DN234847_c0_g1,PLXB2_MOUSE
TRINITY_DN234851_c0_g1,TSNAX_MOUSE
TRINITY_DN23485_c0_g1,ZG57_XENLA
TRINITY_DN234867_c0_g1,INMT_PONAB
TRINITY_DN23486_c0_g1,INHA_PIG
TRINITY_DN234878_c0_g1,PXDC2_XENLA
TRINITY_DN234899_c0_g1,ZN507_MOUSE
TRINITY_DN2348_c0_g1,NHRF2_HUMAN
TRINITY_DN2348_c0_g2,NLK2_XENTR
TRINITY_DN234912_c0_g1,GATD1_DANRE
TRINITY_DN23492_c0_g3,TCB1_CAEBR
TRINITY_DN23492_c0_g4,TCB1_CAEBR
TRINITY_DN234940_c0_g1,LORF2_HUMAN
TRINITY_DN234959_c0_g1,MA2A1_HUMAN
TRINITY_DN234976_c0_g1,S61A1_CANLF
TRINITY_DN234981_c0_g1,CHD9_HUMAN
TRINITY_DN235000_c1_g1,LORF2_HUMAN
TRINITY_DN235008_c0_g1,RUBIC_HUMAN
TRINITY_DN235024_c0_g1,JAG2_RAT
TRINITY_DN23502_c0_g1,BPIB2_HUMAN
TRINITY_DN235032_c0_g1,COPG2_XENTR
TRINITY_DN235033_c0_g1,MBOA2_CHICK
TRINITY_DN235055_c0_g1,5NTD_MOUSE
TRINITY_DN235062_c0_g1,SVOPL_MOUSE
TRINITY_DN23508_c0_g1,NEIL3_BOVIN
TRINITY_DN235096_c0_g1,TM35B_MOUSE
TRINITY_DN23510_c2_g1,XKR2_MOUSE
TRINITY_DN235118_c0_g1,LENG8_XENLA
TRINITY_DN23513_c0_g1,NYAP1_MOUSE
TRINITY_DN235141_c0_g1,5NT1A_MOUSE
TRINITY_DN23514_c0_g1,CERKL_HUMAN
TRINITY_DN23515_c0_g1,CDC20_HUMAN
TRINITY_DN23515_c1_g1,CDC20_HUMAN
TRINITY_DN235168_c0_g1,PFKAM_BOVIN
TRINITY_DN23516_c0_g2,VGLU3_MOUSE
TRINITY_DN235176_c0_g1,GLD2B_XENLA
TRINITY_DN23517_c0_g1,ARL1_BOVIN
TRINITY_DN235182_c0_g1,MAN1_HUMAN
TRINITY_DN23518_c0_g1,BMS1_HUMAN
TRINITY_DN23518_c0_g2,BMS1_HUMAN
TRINITY_DN235207_c0_g1,PALM_HUMAN
TRINITY_DN23520_c0_g2,T2EA_PONAB
TRINITY_DN23520_c1_g1,LIN1_NYCCO
TRINITY_DN23520_c4_g1,LIN1_NYCCO
TRINITY_DN23522_c0_g1,HSDL1_HUMAN
TRINITY_DN23523_c0_g1,DNA2_XENLA
TRINITY_DN23523_c0_g2,DNA2_XENTR
TRINITY_DN235251_c0_g1,NFYA_BOVIN
TRINITY_DN235253_c0_g1,HARB1_BOVIN
TRINITY_DN235256_c0_g1,ABCB5_HUMAN
TRINITY_DN23525_c0_g1,AT2L1_XENLA
TRINITY_DN23529_c0_g1,TM41A_BOVIN
TRINITY_DN235301_c0_g1,MYCPP_HUMAN
TRINITY_DN235306_c0_g1,LORF2_MOUSE
TRINITY_DN235329_c0_g1,ZN644_HUMAN
TRINITY_DN23533_c1_g1,STMN3_MACFA
TRINITY_DN235344_c0_g1,LIN1_NYCCO
TRINITY_DN23534_c0_g1,GRIP2_XENLA
TRINITY_DN235364_c0_g1,LORF2_HUMAN
TRINITY_DN23537_c0_g1,LORF2_HUMAN
TRINITY_DN23537_c0_g2,LORF2_HUMAN
TRINITY_DN23537_c3_g1,LIN1_NYCCO
TRINITY_DN235386_c0_g1,XPOT_HUMAN
TRINITY_DN235406_c0_g1,LORF2_MOUSE
TRINITY_DN23540_c0_g1,ADIPO_BOVIN
TRINITY_DN23541_c1_g1,LIN1_NYCCO
TRINITY_DN23542_c1_g1,MCR_SAISC
TRINITY_DN23543_c0_g1,BAZ2A_XENLA
TRINITY_DN235442_c0_g1,LIN1_NYCCO
TRINITY_DN23545_c0_g1,LRC28_XENTR
TRINITY_DN235464_c0_g1,T170B_HUMAN
TRINITY_DN235490_c0_g1,TRABD_HUMAN
TRINITY_DN23549_c0_g1,DLL1_XENLA
TRINITY_DN2354_c0_g1,AUTS2_HUMAN
TRINITY_DN2354_c0_g3,FBSL_HUMAN
TRINITY_DN235500_c0_g1,LORF2_HUMAN
TRINITY_DN23550_c0_g1,ZSC30_HUMAN
TRINITY_DN23552_c1_g1,DTNB_HUMAN
TRINITY_DN235532_c0_g1,NEO1_CHICK
TRINITY_DN23554_c0_g1,POLY_DROME
TRINITY_DN235550_c0_g1,SRCAP_HUMAN
TRINITY_DN235553_c0_g1,TLS1_PONAB
TRINITY_DN23558_c0_g1,MOS_XENLA
TRINITY_DN23559_c0_g2,LRC56_HUMAN
TRINITY_DN23559_c2_g1,C2C2L_MOUSE
TRINITY_DN2355_c0_g1,DAD1_XENLA
TRINITY_DN23564_c0_g1,DDX31_MOUSE
TRINITY_DN235677_c0_g1,UBA1_RABIT
TRINITY_DN235682_c0_g1,KPB1_RAT
TRINITY_DN235691_c0_g1,TTLL2_MOUSE
TRINITY_DN23569_c2_g1,TELT_HUMAN
TRINITY_DN2356_c0_g1,RL36_PONAB
TRINITY_DN235702_c0_g1,MYO6_MOUSE
TRINITY_DN23570_c0_g1,LATS1_HUMAN
TRINITY_DN235711_c0_g1,LORF2_HUMAN
TRINITY_DN235712_c0_g1,RBM38_XENLA
TRINITY_DN23571_c0_g2,GARL3_CHICK
TRINITY_DN235723_c0_g1,DYHC2_HUMAN
TRINITY_DN235724_c0_g1,HOP2_XENLA
TRINITY_DN235736_c0_g1,SCM5B_XENLA
TRINITY_DN23574_c0_g4,SCN2A_RAT
TRINITY_DN23575_c0_g1,RF1ML_BOVIN
TRINITY_DN23575_c0_g2,RF1ML_RAT
TRINITY_DN235761_c0_g1,LORF2_MOUSE
TRINITY_DN235770_c0_g1,AMGO1_RAT
TRINITY_DN23578_c0_g1,BRD1_HUMAN
TRINITY_DN2357_c0_g1,XIAP_XENLA
TRINITY_DN235800_c0_g1,GP135_RAT
TRINITY_DN23580_c0_g1,DSCL1_CHICK
TRINITY_DN235858_c0_g1,SNX14_MOUSE
TRINITY_DN235868_c0_g1,LORF2_MOUSE
TRINITY_DN23588_c0_g1,ATS6_HUMAN
TRINITY_DN23588_c0_g2,ATS6_HUMAN
TRINITY_DN23588_c0_g3,ATS6_HUMAN
TRINITY_DN235898_c0_g1,POL3_DROME
TRINITY_DN2358_c0_g1,DOCK3_HUMAN
TRINITY_DN2358_c0_g2,DOCK3_HUMAN
TRINITY_DN2358_c0_g3,DOCK3_HUMAN
TRINITY_DN2358_c0_g4,DOCK3_MOUSE
TRINITY_DN235903_c0_g1,DUOX2_PIG
TRINITY_DN23591_c0_g1,PEG10_HUMAN
TRINITY_DN23591_c0_g3,TF29_SCHPO
TRINITY_DN23591_c1_g1,PEG10_HUMAN
TRINITY_DN23591_c2_g1,RTL1_HUMAN
TRINITY_DN23598_c0_g1,MBOA2_CHICK
TRINITY_DN23599_c0_g1,VMAC_BOVIN
TRINITY_DN2359_c1_g3,SPF27_XENTR
TRINITY_DN235_c0_g1,LTBP4_MOUSE
TRINITY_DN235_c0_g2,LTBP4_HUMAN
TRINITY_DN235_c1_g1,YPEL1_HUMAN
TRINITY_DN236006_c0_g1,CRCM1_CHICK
TRINITY_DN23600_c0_g1,SMBT2_HUMAN
TRINITY_DN236026_c0_g1,LAMA2_HUMAN
TRINITY_DN23602_c0_g1,RHBL3_MOUSE
TRINITY_DN23606_c0_g1,LRWD1_XENLA
TRINITY_DN236097_c0_g1,MYO1E_RAT
TRINITY_DN2360_c0_g2,RET4_CHICK
TRINITY_DN2360_c0_g3,RET4_HORSE
TRINITY_DN2360_c0_g4,RET4_CHICK
TRINITY_DN236102_c0_g1,ZN609_HUMAN
TRINITY_DN236117_c0_g1,GLRX3_XENTR
TRINITY_DN23613_c0_g2,RF1M_HUMAN
TRINITY_DN23616_c1_g1,SYNE1_HUMAN
TRINITY_DN236170_c0_g1,SYTL5_RAT
TRINITY_DN236171_c0_g1,MAP1B_HUMAN
TRINITY_DN236180_c0_g1,DYH10_HUMAN
TRINITY_DN236185_c0_g1,SP13A_XENLA
TRINITY_DN23618_c0_g1,FEN1_TRIAD
TRINITY_DN2361_c0_g2,RBBP6_HUMAN
TRINITY_DN236207_c0_g1,LORF2_HUMAN
TRINITY_DN23627_c0_g1,PCBP2_HUMAN
TRINITY_DN23627_c0_g2,PCBP2_MOUSE
TRINITY_DN23627_c0_g3,PCBP2_MOUSE
TRINITY_DN23627_c3_g1,PCBP2_MOUSE
TRINITY_DN236283_c0_g1,SCNNB_LITCT
TRINITY_DN236285_c0_g1,TRNK1_MOUSE
TRINITY_DN23629_c0_g1,KDF1_MOUSE
TRINITY_DN2362_c0_g1,AGRL2_HUMAN
TRINITY_DN2362_c1_g1,MP2K2_XENLA
TRINITY_DN2362_c2_g1,SYN1_HUMAN
TRINITY_DN2362_c2_g2,SYN2_RAT
TRINITY_DN23630_c0_g1,UBE2T_XENLA
TRINITY_DN23630_c0_g2,UBE2T_XENLA
TRINITY_DN236318_c0_g1,USP9X_HUMAN
TRINITY_DN236331_c0_g1,SOAT1_RAT
TRINITY_DN236335_c0_g1,DTBP1_CHICK
TRINITY_DN236359_c0_g1,RBM28_MOUSE
TRINITY_DN236389_c0_g1,HXCBA_DANRE
TRINITY_DN23638_c0_g1,TCB1_CAEBR
TRINITY_DN23638_c0_g2,TCB1_CAEBR
TRINITY_DN236398_c0_g1,PIEZ1_HUMAN
TRINITY_DN236400_c0_g1,GRB10_HUMAN
TRINITY_DN23640_c0_g1,CCD68_HUMAN
TRINITY_DN236410_c0_g1,GOGB1_HUMAN
TRINITY_DN236420_c0_g1,DYST_MOUSE
TRINITY_DN236425_c0_g1,DNLI3_HUMAN
TRINITY_DN23642_c0_g1,CNDP2_MOUSE
TRINITY_DN236435_c0_g1,ATAD2_MOUSE
TRINITY_DN236438_c0_g1,UHRF1_XENTR
TRINITY_DN23643_c0_g1,CGRF1_HUMAN
TRINITY_DN236455_c0_g1,FERM1_HUMAN
TRINITY_DN236473_c0_g1,UCK2_XENTR
TRINITY_DN236484_c0_g1,LORF2_HUMAN
TRINITY_DN2364_c0_g1,PSA_MOUSE
TRINITY_DN23651_c0_g1,RAD54_CHICK
TRINITY_DN236526_c0_g1,ADIPA_XENLA
TRINITY_DN236541_c0_g1,CP2F5_GORGO
TRINITY_DN236557_c0_g1,LIN1_NYCCO
TRINITY_DN236561_c0_g1,ARHGB_RAT
TRINITY_DN23656_c0_g1,TOM1_CHICK
TRINITY_DN23656_c0_g2,TM1L2_XENLA
TRINITY_DN236573_c0_g1,STAC2_MOUSE
TRINITY_DN23657_c0_g2,CASD1_HUMAN
TRINITY_DN23659_c0_g1,NFYB_BOVIN
TRINITY_DN23659_c0_g2,NFYB_RAT
TRINITY_DN23659_c0_g3,NFYB_PETMA
TRINITY_DN2365_c0_g1,SAPC2_HUMAN
TRINITY_DN23661_c0_g1,TAF6_XENLA
TRINITY_DN236634_c0_g1,LORF2_HUMAN
TRINITY_DN23664_c0_g1,PGBD4_HUMAN
TRINITY_DN23664_c0_g2,PGBD1_HUMAN
TRINITY_DN23664_c1_g1,PGBD4_HUMAN
TRINITY_DN236654_c0_g1,LIN1_NYCCO
TRINITY_DN236663_c0_g1,PKH4B_HUMAN
TRINITY_DN236667_c0_g1,LORF2_HUMAN
TRINITY_DN23667_c0_g1,CDA7L_HUMAN
TRINITY_DN23668_c0_g1,RSAD1_DANRE
TRINITY_DN2366_c0_g1,SPIR2_HUMAN
TRINITY_DN2366_c0_g2,SPIR2_MOUSE
TRINITY_DN2366_c0_g3,SPIR1_MACFA
TRINITY_DN2366_c0_g4,SPIR1_MOUSE
TRINITY_DN236701_c0_g1,DUOX1_CANLF
TRINITY_DN236703_c0_g1,TASOR_XENLA
TRINITY_DN236728_c0_g1,MALT1_HUMAN
TRINITY_DN236729_c0_g1,GRK5_BOVIN
TRINITY_DN23676_c2_g1,ESYT1_RAT
TRINITY_DN23677_c0_g1,K1C18_DANRE
TRINITY_DN2367_c0_g1,E41L2_HUMAN
TRINITY_DN2367_c0_g3,E41L3_MOUSE
TRINITY_DN236814_c0_g1,TRXR2_HUMAN
TRINITY_DN236816_c0_g1,NOTC1_XENTR
TRINITY_DN236817_c0_g1,LORF1_MOUSE
TRINITY_DN236826_c0_g1,RHOH_MOUSE
TRINITY_DN236833_c0_g1,CBPC5_XENTR
TRINITY_DN23683_c0_g1,LORF2_MOUSE
TRINITY_DN23683_c0_g2,LORF2_MOUSE
TRINITY_DN236850_c0_g1,LIN1_NYCCO
TRINITY_DN236856_c0_g1,FLRT2_HUMAN
TRINITY_DN236863_c0_g1,SVOPL_HUMAN
TRINITY_DN236867_c0_g1,NELL2_XENTR
TRINITY_DN236873_c0_g1,LORF2_MOUSE
TRINITY_DN236885_c0_g1,PAF1_XENTR
TRINITY_DN236889_c0_g1,TENS_CHICK
TRINITY_DN236890_c0_g1,TBX2A_XENLA
TRINITY_DN236892_c0_g1,TDRP_XENLA
TRINITY_DN236897_c0_g1,CUL2_PONAB
TRINITY_DN236898_c0_g1,S6A18_HUMAN
TRINITY_DN236899_c0_g1,ZFHX4_CHICK
TRINITY_DN2368_c0_g3,CAF17_DANRE
TRINITY_DN236909_c0_g1,LORF2_MOUSE
TRINITY_DN236917_c0_g1,LORF2_HUMAN
TRINITY_DN236928_c0_g1,LIN1_NYCCO
TRINITY_DN23692_c0_g1,TF28_SCHPO
TRINITY_DN236930_c0_g1,TWIST_XENLA
TRINITY_DN236933_c0_g1,CSAD_HUMAN
TRINITY_DN236956_c0_g1,PRC2B_HUMAN
TRINITY_DN236958_c0_g1,AGRB3_MOUSE
TRINITY_DN23695_c0_g1,ENKUR_HUMAN
TRINITY_DN236965_c0_g1,LORF1_HUMAN
TRINITY_DN236968_c0_g1,ACHA9_CHICK
TRINITY_DN236970_c0_g1,CPLX4_HUMAN
TRINITY_DN236989_c0_g1,LORF2_HUMAN
TRINITY_DN23698_c0_g1,LGSN_RABIT
TRINITY_DN236998_c0_g1,ARI1B_MOUSE
TRINITY_DN2369_c0_g1,RM10_DANRE
TRINITY_DN236_c0_g1,TC1A_CAEEL
TRINITY_DN236_c3_g1,BPIFC_HUMAN
TRINITY_DN237000_c0_g1,ZF316_MOUSE
TRINITY_DN237004_c0_g1,FEZF1_XENTR
TRINITY_DN237009_c0_g1,NR4A1_XENLA
TRINITY_DN23700_c0_g1,OGFR_MOUSE
TRINITY_DN237010_c0_g1,TANC2_MOUSE
TRINITY_DN237012_c0_g1,RAP1B_XENTR
TRINITY_DN237014_c0_g1,S14L3_RAT
TRINITY_DN237016_c0_g1,UB22A_XENLA
TRINITY_DN23701_c0_g1,ZO22_XENLA
TRINITY_DN23701_c0_g2,ZO22_XENLA
TRINITY_DN23701_c0_g3,PRDM9_MOUSE
TRINITY_DN23701_c0_g4,ZG8_XENLA
TRINITY_DN23701_c1_g1,ZN501_PONAB
TRINITY_DN237026_c0_g1,LORF2_HUMAN
TRINITY_DN23702_c1_g1,DDR2_MOUSE
TRINITY_DN237038_c0_g1,DYH3_HUMAN
TRINITY_DN237045_c0_g1,HMCN2_HUMAN
TRINITY_DN237047_c0_g1,LORF2_HUMAN
TRINITY_DN23704_c0_g1,CP2CN_RAT
TRINITY_DN237051_c0_g1,LORF2_HUMAN
TRINITY_DN237055_c0_g1,TSC1_MOUSE
TRINITY_DN23705_c1_g1,NDRG3_XENLA
TRINITY_DN237060_c0_g1,AMER2_XENTR
TRINITY_DN237070_c0_g1,MDR3_MOUSE
TRINITY_DN237071_c0_g1,MYO1D_XENLA
TRINITY_DN237080_c0_g1,LORF2_MOUSE
TRINITY_DN237081_c0_g1,CECR2_HUMAN
TRINITY_DN237082_c0_g1,GBF1_HUMAN
TRINITY_DN237083_c0_g1,VSTM4_MOUSE
TRINITY_DN237091_c0_g1,SMBT2_MOUSE
TRINITY_DN237092_c0_g1,LORF2_HUMAN
TRINITY_DN237097_c0_g1,TM256_BUFGR
TRINITY_DN237099_c0_g1,LSM1_HUMAN
TRINITY_DN23709_c0_g1,OVOS_CHICK
TRINITY_DN23709_c3_g1,OVOS_CHICK
TRINITY_DN2370_c0_g1,OLFM4_MOUSE
TRINITY_DN237102_c0_g1,AAA1_RAT
TRINITY_DN237108_c0_g1,BRSK2_MOUSE
TRINITY_DN237111_c0_g1,LRC42_XENLA
TRINITY_DN237119_c0_g1,LDHD_HUMAN
TRINITY_DN23711_c0_g1,TTC19_HUMAN
TRINITY_DN23711_c0_g2,TTC19_RAT
TRINITY_DN23712_c0_g2,ZN567_HUMAN
TRINITY_DN237140_c0_g1,5HT1A_XENLA
TRINITY_DN237143_c0_g1,VAV2_HUMAN
TRINITY_DN23715_c0_g1,Y077_HAEIN
TRINITY_DN237164_c0_g1,LRC10_BOVIN
TRINITY_DN237170_c0_g1,WDR55_DANRE
TRINITY_DN237174_c0_g1,SF3B2_HUMAN
TRINITY_DN23717_c0_g1,DGKE_HUMAN
TRINITY_DN237184_c0_g1,CXCR2_BOVIN
TRINITY_DN237191_c0_g1,SIAM_XENLA
TRINITY_DN237192_c0_g1,S41A2_XENLA
TRINITY_DN237196_c0_g1,RT02_BOVIN
TRINITY_DN237202_c0_g1,CRKL_HUMAN
TRINITY_DN237208_c0_g1,ZMIZ2_MOUSE
TRINITY_DN237216_c0_g1,EFNB2_MOUSE
TRINITY_DN237222_c0_g1,LIN1_NYCCO
TRINITY_DN237223_c0_g1,CCG2_HUMAN
TRINITY_DN237231_c0_g1,LORF2_HUMAN
TRINITY_DN237234_c0_g1,LORF2_HUMAN
TRINITY_DN237243_c0_g1,LORF2_MOUSE
TRINITY_DN237250_c0_g1,KIF3B_HUMAN
TRINITY_DN237258_c0_g1,KPRB_CHICK
TRINITY_DN23725_c0_g3,NDF1_XENLA
TRINITY_DN237260_c0_g1,TRIM2_AILME
TRINITY_DN237261_c0_g1,RIMB2_CHICK
TRINITY_DN237264_c0_g1,GDF9_PAPAN
TRINITY_DN237267_c0_g1,ZER1_MOUSE
TRINITY_DN237276_c0_g1,ARHGP_HUMAN
TRINITY_DN237278_c0_g1,PLEC_HUMAN
TRINITY_DN237279_c0_g1,BRSK2_MOUSE
TRINITY_DN23727_c0_g1,FOXN3_XENLA
TRINITY_DN23727_c0_g2,FOXN3_XENTR
TRINITY_DN23727_c0_g3,FOXN3_XENLA
TRINITY_DN237282_c0_g1,2ABG_MOUSE
TRINITY_DN237292_c0_g1,LORF2_HUMAN
TRINITY_DN237321_c0_g1,ATPD_MOUSE
TRINITY_DN237325_c0_g1,KDM4C_HUMAN
TRINITY_DN237329_c0_g1,DDX24_HUMAN
TRINITY_DN23732_c0_g1,ZN197_HUMAN
TRINITY_DN23735_c0_g1,CRG1_XENLA
TRINITY_DN23735_c0_g2,CRG1_RANTE
TRINITY_DN237366_c0_g1,AGTRB_RAT
TRINITY_DN237367_c0_g1,GMDS_MOUSE
TRINITY_DN237369_c0_g1,AMER2_XENTR
TRINITY_DN23737_c0_g1,ZN638_HUMAN
TRINITY_DN23737_c0_g2,ZN638_HUMAN
TRINITY_DN237380_c0_g1,I2BP2_XENLA
TRINITY_DN237386_c0_g1,BAIP2_MOUSE
TRINITY_DN237388_c0_g1,ZER1_HUMAN
TRINITY_DN237389_c0_g1,HTRA1_XENLA
TRINITY_DN237393_c0_g1,SMAD4_BOVIN
